DatasetName,Target,Pipeline,EvaluationMetric,Time,Size,Website
HR Employee Attrition,Attrition,"OE,DS,dup_null,enc_null,fea_null,imp_null,LDA",0.859693878,0.039578438,"(1470, 35)",https://www.kaggle.com/code/werador/body-performance-classification-models
HR Employee Attrition,Attrition,"OE,nor_null,dup_null,enc_null,fea_null,imp_null,LDA",0.869897959,0.030235291,"(1470, 35)",https://www.kaggle.com/code/werador/body-performance-classification-models
HR Employee Attrition,Attrition,"OE,nor_null,dup_null,enc_null,fea_null,imp_null,RF",0.850340136,0.165242434,"(1470, 35)",https://www.kaggle.com/code/werador/body-performance-classification-models
HR Employee Attrition,Attrition,"MR,OE,nor_null,dup_null,enc_null,imp_null,RF",0.867346939,0.163038015,"(1470, 35)",https://www.kaggle.com/code/werador/body-performance-classification-models
HR Employee Attrition,Attrition,"MR,OE,nor_null,dup_null,enc_null,imp_null,LDA",0.851190476,0.029804707,"(1470, 35)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"MEAN,fea_null,nor_null,dup_null,enc_null,imp_null,RF",0.866697378,9.031547308,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"MEDIAN,fea_null,ZS,dup_null,enc_null,imp_null,RF",0.856395008,8.337172985,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"MEDIAN,MR,ZS,dup_null,enc_null,imp_null,RF",0.856981322,8.4199121,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"ZSB,MR,ZS,dup_null,enc_null,imp_null,RF",0.849008816,7.670446634,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"IQR,MR,ZS,dup_null,enc_null,imp_null,RF",0.847322404,6.73506546,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"IQR,fea_null,ZS,dup_null,enc_null,imp_null,RF",0.925925926,0.379801512,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"IQR,fea_null,ZS,dup_null,enc_null,imp_null,LDA",0.873134328,0.289845705,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models=
hotel_booking,is_canceled,"MEDIAN,ZS,fea_null,dup_null,enc_null,imp_null,RF",0.84018762,8.909945726,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"IQR,nor_null,fea_null,dup_null,enc_null,imp_null,RF",0.864864865,0.240062714,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
hotel_booking,is_canceled,"IQR,nor_null,fea_null,dup_null,enc_null,imp_null,LDA",0.846153846,0.1703403,"(119390, 36)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"OE,nor_null,fea_null,dup_null,enc_null,imp_null,RF",0.956521739,0.081013918,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"OE,nor_null,fea_null,dup_null,enc_null,imp_null,NB",0.956521739,0.006997824,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"ZS,nor_null,fea_null,dup_null,enc_null,imp_null,RF",0.956521739,0.091998339,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"DS,nor_null,fea_null,dup_null,enc_null,imp_null,LDA",0.855311355,0.029906034,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"OE,ZS,fea_null,dup_null,enc_null,imp_null,RF",0.956521739,0.093130112,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"ZS,OE,fea_null,dup_null,enc_null,imp_null,RF",0.913043478,0.088429213,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"ZSB,enc_null,fea_null,dup_null,enc_null,imp_null,RF",0.913043478,0.089968204,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"ZSB,OE,fea_null,dup_null,enc_null,imp_null,RF",0.913043478,0.080275536,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"ZSB,ZS,fea_null,dup_null,enc_null,imp_null,RF",0.956521739,0.104727745,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
zoo2,class_type,"IQR,ZS,fea_null,dup_null,enc_null,imp_null,RF",0.956521739,0.099989414,"(113, 18)",https://www.kaggle.com/code/werador/body-performance-classification-models
churn-bigml,Churn,"OE,ZS,fea_null,dup_null,enc_null,imp_null,RF",0.944527736,0.399703026,"(3333, 20)",https://www.kaggle.com/code/werador/body-performance-classification-models
churn-bigml,Churn,"OE,ZS,fea_null,dup_null,enc_null,imp_null,NB",0.875562219,0.02498436,"(3333, 20)",https://www.kaggle.com/code/werador/body-performance-classification-models
churn-bigml,Churn,"enc_null,ZS,fea_null,dup_null,enc_null,imp_null,RF",0.913043478,0.430142403,"(3333, 20)",https
churn-bigml,Churn,"LC,ZS,fea_null,dup_null,enc_null,imp_null,RF",0.91904048,0.637454271,"(3333, 20)",https
churn-bigml,Churn,"LC,OE,fea_null,dup_null,enc_null,imp_null,RF",0.905547226,0.559779406,"(3333, 20)",https
churn-bigml,Churn,"ED,OE,ZSB,dup_null,enc_null,imp_null,RF",0.950524738,0.403189182,"(3333, 20)",https
churn-bigml,Churn,"ED,enc_null,ZSB,dup_null,enc_null,imp_null,RF",0.913043478,0.440310717,"(3333, 20)",https
churn-bigml,Churn,"ZSB,ED,enc_null,dup_null,enc_null,imp_null,RF",0.92042042,0.436451674,"(3333, 20)",https
churn-bigml,Churn,"ZSB,nor_null,enc_null,dup_null,enc_null,imp_null,RF",0.944527736,0.441610575,"(3333, 20)",https
churn-bigml,Churn,"ZSB,OE,enc_null,dup_null,enc_null,imp_null,RF",0.952023988,0.400143147,"(3333, 20)",https
Brain_stroke_prediction,stroke,"BE,nor_null,enc_null,dup_null,enc_null,imp_null,RF",0.955867603,0.514480829,"(4981, 11)",https
Brain_stroke_prediction,stroke,"BE,nor_null,enc_null,dup_null,enc_null,imp_null,LDA",0.946536145,0.140113592,"(4981, 11)",https
Brain_stroke_prediction,stroke,"BE,ZS,enc_null,dup_null,enc_null,imp_null,LDA",0.948795181,0.160243273,"(4981, 11)",https
Brain_stroke_prediction,stroke,"BE,DS,enc_null,dup_null,enc_null,imp_null,RF",0.956870612,0.380135298,"(4981, 11)",https
Brain_stroke_prediction,stroke,"enc_null,DS,enc_null,dup_null,enc_null,imp_null,RF",0.953861585,0.255435467,"(4981, 11)",https
Brain_stroke_prediction,stroke,"DS,enc_null,enc_null,dup_null,enc_null,imp_null,LDA",0.9437751,0.030148506,"(4981, 11)",https
Brain_stroke_prediction,stroke,"DS,OE,enc_null,dup_null,enc_null,imp_null,LDA",0.940763052,0.029751062,"(4981, 11)",https
Brain_stroke_prediction,stroke,"DS,OE,enc_null,dup_null,enc_null,imp_null,RF",0.949849549,0.250010014,"(4981, 11)",https
Brain_stroke_prediction,stroke,"OE,LOF,enc_null,dup_null,enc_null,imp_null,RF",0.951425554,0.26978898,"(4981, 11)",https
Brain_stroke_prediction,stroke,"OE,LOF,enc_null,dup_null,enc_null','imp_null,LDA",0.940518556,0.054574013,"(4981, 11)",https
Breast_Cancer,Status,"OE,out_null,enc_null,dup_null,enc_null,imp_null,LDA",0.898727847,0.032525539,"(4024, 16)",https
Breast_Cancer,Status,"OE,out_null,enc_null,dup_null,enc_null,imp_null,RF",0.911801242,0.229729652,"(4024, 16)",https
Breast_Cancer,Status,"OE,MM,enc_null,dup_null,enc_null,imp_null,RF",0.920496894,0.240392685,"(4024, 16)",https
Breast_Cancer,Status,"OE,MM,enc_null,dup_null,enc_null,imp_null,LDA",0.894070427,0.039628029,"(4024, 16)",https
Breast_Cancer,Status,"OE,LC,enc_null,dup_null,enc_null,imp_null,RF",0.899378882,0.49774456,"(4024, 16)",https
Breast_Cancer,Status,"OE,LOF,enc_null,dup_null,enc_null,imp_null,RF",0.904635762,0.286012173,"(4024, 16)",https
Breast_Cancer,Status,"LOF,nor_null,enc_null,dup_null,enc_null,imp_null,LDA",0.882296944,0.039812088,"(4024, 16)",https
Breast_Cancer,Status,"LOF,MM,enc_null,dup_null,enc_null,imp_null,RF",0.886092715,0.260498524,"(4024, 16)",https
Breast_Cancer,Status,"LOF,MM,enc_null,dup_null,enc_null,imp_null,LDA",0.890816485,0.049919128,"(4024, 16)",https
Breast_Cancer,Status,"MM,out_null,enc_null,dup_null,enc_null,imp_null,RF",0.894409938,0.249680996,"(4024, 16)",https
Airlines,Delay,"OE,ZS,enc_null,dup_null,enc_null,imp_null,NB",0.605198513,0.902677536,"(539383, 9)",https
Airlines,Delay,"OE,ZS,enc_null,dup_null,enc_null,imp_null,RF",0.693957007,63.97974825,"(539383, 9)",https
Airlines,Delay,"OE,nor_null,enc_null,dup_null,enc_null,imp_null,NB",0.60487407,0.3850739,"(539383, 9)",https
Airlines,Delay,"ZSB,nor_null,enc_null,dup_null,enc_null,imp_null,NB",0.599608814,1.583163023,"(539383, 9)",https
Airlines,Delay,"ZSB,nor_null,enc_null,dup_null,enc_null,imp_null,LDA",0.593989073,2.185330391,"(539383, 9)",https
Airlines,Delay,"OE,nor_null,enc_null,dup_null,enc_null,imp_null,RF",0.689674351,85.88003635,"(539383, 9)",https
Airlines,Delay,"ZSB,nor_null,enc_null,dup_null,enc_null,imp_null,RF",0.630783207,95.5801599,"(539383, 9)",https
Airlines,Delay,"FE,ZS,enc_null,dup_null,enc_null,imp_null,LDA",0.634966837,1.186411381,"(539383, 9)",https
Airlines,Delay,"FE,ZS,enc_null,dup_null,enc_null,imp_null,NB",0.633100661,0.530188322,"(539383, 9)",https
Airlines,Delay,"FE,ZS,enc_null,dup_null,enc_null,imp_null,RF",0.691305839,75.71163416,"(539383, 9)",https
Video_games_esrb_rating,esrb_rating,"fea_null,ZS,enc_null','dup_null,enc_null,imp_null,RF",0.841688654,0.149823904,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"MR,nor_null,enc_null','dup_null,enc_null,imp_null,RF",0.862796834,0.133934021,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"MR,nor_null','enc_null','dup_null,enc_null,imp_null,LDA",0.800791557,0.039505243,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"WR,ZS,enc_null,dup_null,enc_null,imp_null,LDA",0.803430079,0.081923485,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"MR,ZS,enc_null,dup_null,enc_null,imp_null,RF",0.873350923,0.162035942,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"MR,ZSB,enc_null,dup_null,enc_null,imp_null,RF",0.881266491,0.149662733,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"fea_null,IQR,enc_null,dup_null,enc_null,imp_null,RF",0.886543536,0.136762857,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"IQR,ED,enc_null,dup_null,enc_null,imp_null,RF",0.854881266,0.13952899,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"IQR,ED,enc_null,dup_null,enc_null,imp_null,LDA",0.79353562,0.055060387,"(1895, 34)",https
Video_games_esrb_rating,esrb_rating,"ZS,ED,enc_null,dup_null,enc_null,imp_null,RF",0.849604222,0.18012476,"(1895, 34)",https
travel insurance,Claim,"MEDIAN,OE,enc_null,dup_null,enc_null,imp_null,RF",0.963173572,3.120941639,"(63326, 11)",https
travel insurance,Claim,"MEDIAN,OE,enc_null,dup_null,enc_null,imp_null,LDA",0.963117854,0.140994787,"(63326, 11)",https
travel insurance,Claim,"MEDIAN,enc_null,enc_null,dup_null,enc_null,imp_null,RF",0.982709616,2.435998201,"(63326, 11)",https
travel insurance,Claim,"MEDIAN,enc_null,enc_null,dup_null,enc_null,imp_null,LDA",0.973707067,0.0660007,"(63326, 11)",https
travel insurance,Claim,"MF,ZS,enc_null,dup_null,enc_null,imp_null,LDA",0.974220292,0.120981932,"(63326, 11)",https
travel insurance,Claim,"MF,OE,ZSB,dup_null,enc_null,imp_null,RF",0.98864016,2.292003155,"(63326, 11)",https
travel insurance,Claim,"MF,OE,ZS,dup_null,enc_null,imp_null,RF",0.985157114,2.430981636,"(63326, 11)",https
travel insurance,Claim,"MF,OE,ZS,dup_null,enc_null,imp_null,LDA",0.967982629,0.228998661,"(63326, 11)",https
travel insurance,Claim,"MF,OE,ZSB,dup_null,enc_null,imp_null,LDA",0.980596577,0.29598403,"(63326, 11)",https
travel insurance,Claim,"MF,enc_null,ZSB,dup_null,enc_null,imp_null,RF",0.986401297,1.957016706,"(63326, 11)",https
Credit risk,default,"ZS,enc_null,out_null,dup_null,enc_null,imp_null,RF",0.989974937,0.130078793,"(2000, 5)",https
Credit risk,default,"ZS,enc_null,out_null,dup_null,enc_null,imp_null,LDA",0.92799505,0.014017582,"(2000, 5)",https
Credit risk,default,"LOF,enc_null,out_null,dup_null,enc_null,imp_null,LDA",0.937937697,0.019015551,"(2000, 5)",https
Credit risk,default,"LOF,enc_null,out_null,dup_null,enc_null,imp_null,RF",0.991428571,0.129994631,"(2000, 5)",https
Credit risk,default,"LOF,ZS,out_null,dup_null,enc_null,imp_null,RF",0.985673352,0.141000748,"(2000, 5)",https
Credit risk,default,"MEDIAN,LOF,out_null,dup_null,enc_null,imp_null,RF",0.985714286,0.134921789,"(2000, 5)",https
Credit risk,default,"MEDIAN,LOF,out_null,dup_null,enc_null,imp_null,LDA",0.933548387,0.020980597,"(2000, 5)",https
Credit risk,default,"MEDIAN,LOF,ZS,dup_null,enc_null,imp_null,LDA",0.937419355,0.024003029,"(2000, 5)",https
Credit risk,default,"MEDIAN,LOF,ZS,dup_null,enc_null,imp_null,RF",0.988571429,0.141999006,"(2000, 5)",https
Credit risk,default,"MEDIAN,out_null,ZS,dup_null,enc_null,imp_null,RF",0.9675,0.13800025,"(2000, 5)",https
Credit score,Credit_Score,"MEDIAN,IQR,ZS,dup_null,enc_null,imp_null,RF",0.777924032,12.60099697,"(100000, 28)",https
Credit score,Credit_Score,"MEDIAN,IQR,ZS,dup_null,enc_null,imp_null,LDA",0.629303581,0.381512642,"(100000, 28)",https
Credit score,Credit_Score,"MEDIAN,IQR,ZS,dup_null,enc_null,imp_null,NB",0.625769569,0.235025644,"(100000, 28)",https
Credit score,Credit_Score,"MEDIAN,IQR,nor_null,dup_null,enc_null,imp_null,NB",0.629671432,0.180109501,"(100000, 28)",https
Credit score,Credit_Score,"MEDIAN,IQR,nor_null,dup_null,enc_null,imp_null,LDA",0.63075834,0.31837225,"(100000, 28)",https
Credit score,Credit_Score,"MEDIAN,IQR,nor_null,dup_null,enc_null,imp_null,RF",0.776918725,7.165985823,"(100000, 28)",https
Credit score,Credit_Score,"MF,DS,nor_null,dup_null,enc_null,imp_null,RF",0.7315,10.42105103,"(100000, 28)",https
Credit score,Credit_Score,"MF,AD,DS,dup_null,enc_null,imp_null,RF",0.73525,15.21224213,"(100000, 28)",https
Credit score,Credit_Score,"MF,AD,DS,dup_null,enc_null,imp_null,LDA",0.619812549,5.313257217,"(100000, 28)",https
Credit score,Credit_Score,"MF,DS,LOF,dup_null,enc_null,imp_null,RF",0.746967419,15.64318371,"(100000, 28)",https
diabetes-dataset,Outcome,"ZS,out_null,fea_null,dup_null,enc_null,imp_null,RF",0.9575,0.161999464,"(2000, 9)",https
diabetes-dataset,Outcome,"LOF,MM,fea_null,dup_null,enc_null,imp_null,RF",0.98,0.248999119,"(2000, 9)",https
diabetes-dataset,Outcome,"imp_null,LOF,MM,MR,dup_null,enc_null,RF",0.934097421,0.171020746,"(2000, 9)",https
diabetes-dataset,Outcome,"imp_null,LOF,fea_null,nor_null,dup_null,enc_null,RF",0.959885387,0.16400218,"(2000, 9)",https
diabetes-dataset,Outcome,"imp_null,ZSB,fea_null,nor_null,dup_null,enc_null,RF",0.972292191,0.169999838,"(2000, 9)",https
diabetes-dataset,Outcome,"imp_null,ZSB,fea_null,nor_null,dup_null,enc_null,RF",0.972431078,0.162996531,"(2000, 9)",https
diabetes-dataset,Outcome,"imp_null,IQR,fea_null,nor_null,dup_null,enc_null,RF",0.940700809,0.15093565,"(2000, 9)",https
diabetes-dataset,Outcome,"imp_null,ZSB,ZS,nor_null,dup_null,enc_null,RF",0.929648241,0.172043324,"(2000, 9)",https
diabetes-dataset,Outcome,"imp_null,ZS,ZSB,nor_null,dup_null,enc_null,RF",0.972431078,0.17600441,"(2000, 9)",https
diabetes-dataset,Outcome,"LC,ZS,ZSB,nor_null,dup_null,enc_null,RF",0.923664122,0.450982332,"(2000, 9)",https
csgo_round_snapshots,round_winner,"OE,ZS,fea_null,nor_null,dup_null,enc_null,RF",0.874438363,21.69499969,"(122410, 97)",https
csgo_round_snapshots,round_winner,"ZS,OE,fea_null,nor_null,dup_null,enc_null,LDA",0.747559431,4.596110106,"(122410, 97)",https
csgo_round_snapshots,round_winner,"IQR,OE,fea_null,nor_null,dup_null,enc_null,LDA",0.734927355,2.681999683,"(122410, 97)",https
csgo_round_snapshots,round_winner,"out_null,OE,fea_null,nor_null,dup_null,enc_null,LDA",0.747385834,2.684022188,"(122410, 97)",https
csgo_round_snapshots,round_winner,"OE,ZS,fea_null,nor_null,dup_null,enc_null,LDA",0.74651785,3.715322495,"(122410, 97)",https
csgo_round_snapshots,round_winner,"OE,nor_null,fea_null,nor_null,dup_null,enc_null,RF",0.880892084,17.13754249,"(122410, 97)",https
csgo_round_snapshots,round_winner,"enc_null,ZS,fea_null,nor_null,dup_null,enc_null,RF",0.869659342,19.36208248,"(122410, 97)",https
csgo_round_snapshots,round_winner,"ZS,OE,fea_null,nor_null,dup_null,enc_null,RF",0.875990524,19.54343176,"(122410, 97)",https
csgo_round_snapshots,round_winner,"IQR,OE,fea_null,nor_null,dup_null,enc_null,RF",0.87241983,14.01361179,"(122410, 97)",https
csgo_round_snapshots,round_winner,"IQR,enc_null,fea_null,nor_null,dup_null,enc_null,RF",0.86519245,13.52600455,"(122410, 97)",https
cirrhosis,Stage,"MEDIAN,OE,fea_null,nor_null,dup_null,enc_null,RF",0.532258065,0.142997742,"(418, 20)",https
cirrhosis,Stage,"DROP,BE,fea_null,nor_null,dup_null,enc_null,RF",0.581818182,0.222999573,"(418, 20)",https
cirrhosis,Stage,"MR,imp_null,ZS,nor_null,dup_null,enc_null,RF",0.461538462,0.102964401,"(418, 20)",https
cirrhosis,Stage,"IQR,imp_null,ZS,nor_null,dup_null,enc_null,RF",0.5,0.103001118,"(418, 20)",https
cirrhosis,Stage,"MEDIAN,ZS,BE,nor_null,dup_null,enc_null,RF",0.488095238,0.262012959,"(418, 20)",https
cirrhosis,Stage,"IQR,nor_null,fea_null,nor_null,dup_null,enc_null,LDA",0.455053763,0.022990704,"(418, 20)",https
cirrhosis,Stage,"IQR,nor_null,fea_null,nor_null,dup_null,enc_null,NB",0.475,0.012086868,"(418, 20)",https
cirrhosis,Stage,"MEAN,nor_null,fea_null,nor_null,dup_null,enc_null,RF",0.488095238,0.110989809,"(418, 20)",https
cirrhosis,Stage,"ZSB,nor_null,fea_null,nor_null,dup_null,enc_null,RF",0.436363636,0.099981308,"(418, 20)",https
cirrhosis,Stage,"MEAN,ZS,fea_null,nor_null,dup_null,enc_null,RF",0.607142857,0.122019529,"(418, 20)",https
card_transdata,fraud,"MM,out_null,fea_null,imp_null,dup_null,enc_null,LDA",0.93469125,1.994000196,"(1000000, 8)",https
card_transdata,fraud,"MM,out_null,fea_null,imp_null,dup_null,enc_null,NB",0.92693,0.74899292,"(1000000, 8)",https
card_transdata,fraud,"IQR,out_null,fea_null,imp_null,dup_null,enc_null,NB",0.988703042,1.282999754,"(1000000, 8)",https
card_transdata,fraud,"IQR,out_null,fea_null,imp_null,dup_null,enc_null,LDA",0.994332918,1.776999235,"(1000000, 8)",https
card_transdata,fraud,"IQR,ZS,fea_null,imp_null,dup_null,enc_null,LDA",0.994240521,2.4220016,"(1000000, 8)",https
card_transdata,fraud,"IQR,ZS,fea_null,imp_null,dup_null,enc_null,NB",0.987552502,1.253013849,"(1000000, 8)",https
card_transdata,fraud,"ZS,IQR,fea_null,imp_null,dup_null,enc_null,NB",0.925649093,1.345995665,"(1000000, 8)",https
card_transdata,fraud,"ZS,IQR,fea_null,imp_null,dup_null,enc_null,LDA",0.957019093,2.243998289,"(1000000, 8)",https
card_transdata,fraud,"MM,IQR,fea_null,imp_null,dup_null,enc_null,LDA",0.9347475,2.231001377,"(1000000, 8)",https
card_transdata,fraud,"LOF,nor_null,fea_null,imp_null,dup_null,enc_null,LDA",0.934509657,37.17458057,"(1000000, 8)",https
TravelInsurancePrediction,TravelInsurance,"OE,ZS,fea_null,imp_null,dup_null,enc_null,NB",0.753768844,0.019315004,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"OE,MM,fea_null,imp_null,dup_null,enc_null,RF",0.796482412,0.179865122,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"OE,DS,fea_null,imp_null,dup_null,enc_null,RF",0.793969849,0.174951315,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"OE,nor_null,fea_null,imp_null,dup_null,enc_null,RF",0.834170854,0.160566807,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"OE,nor_null,fea_null,imp_null,dup_null,enc_null,NB",0.798994975,0.00501132,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"OE,nor_null,fea_null,imp_null,dup_null,enc_null,LDA",0.765885652,0.010113478,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"ZS,OE,fea_null,imp_null,dup_null,enc_null,LDA",0.761483928,0.019992828,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"ZS,OE,fea_null,imp_null,dup_null,enc_null,RF",0.768844221,0.167468548,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"LOF,OE,fea_null,imp_null,dup_null,enc_null,RF",0.787356322,0.169271708,"(1987, 10)",https
TravelInsurancePrediction,TravelInsurance,"IQR,OE,fea_null,imp_null,dup_null,enc_null,RF",0.831658291,0.165441036,"(1987, 10)",https
Entrepreneurial Competency in University Students,y,"MEDIAN,OE,ZS,imp_null,dup_null,enc_null,RF",1.0,0.085291862,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"MEDIAN,OE,ZS,imp_null,dup_null,enc_null,NB",1.0,0.020155191,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"MEDIAN,OE,nor_null,imp_null,dup_null,enc_null,RF",1.0,0.075281143,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"MEDIAN,OE,nor_null,imp_null,dup_null,enc_null,NB",1.0,0.009705067,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"MEAN,OE,nor_null,imp_null,dup_null,enc_null,NB",1.0,0.005108356,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"MEAN,OE,nor_null,imp_null,dup_null,enc_null,RF",1.0,0.073981285,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"MEDIAN,FE,nor_null,imp_null,dup_null,enc_null,RF",1.0,0.074038744,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"MEDIAN,FE,nor_null,imp_null,dup_null,enc_null,NB",1.0,0.011063576,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"EM,FE,nor_null,imp_null,dup_null,enc_null,RF",1.0,0.090335608,"(219, 17)",https
Entrepreneurial Competency in University Students,y,"EM,FE,nor_null,imp_null,dup_null,enc_null,NB",1.0,0.030107021,"(219, 17)",https
hmeq,BAD,"MF,fea_null,nor_null,imp_null,dup_null,enc_null,RF",0.867449664,0.616709948,"(5960, 13)",https
hmeq,BAD,"MF,fea_null,nor_null,imp_null,dup_null,enc_null,LDA",0.844379195,0.04813695,"(5960, 13)",https
hmeq,BAD,"MF,OE,nor_null,imp_null,dup_null,enc_null,LDA",0.83557047,0.039952278,"(5960, 13)",https
hmeq,BAD,"MF,OE,nor_null,imp_null,dup_null,enc_null,RF",0.880033557,0.520342588,"(5960, 13)",https
hmeq,BAD,"MEDIAN,LOF,nor_null,imp_null,dup_null,enc_null,RF",0.904446547,0.585340977,"(5960, 13)",https
hmeq,BAD,"MEDIAN,IQR,nor_null,imp_null,dup_null,enc_null,RF",0.907725322,0.420093298,"(5960, 13)",https
hmeq,BAD,"MEDIAN,IQR,nor_null,imp_null,dup_null,enc_null,LDA",0.837475117,0.029993057,"(5960, 13)",https
hmeq,BAD,"OE,MEDIAN,IQR,imp_null,dup_null,enc_null,LDA",0.828882834,0.050189257,"(5960, 13)",https
hmeq,BAD,"OE,MEDIAN,IQR,imp_null,dup_null,enc_null,RF",0.906083244,0.434779406,"(5960, 13)",https
hmeq,BAD,"OE,imp_null,IQR,imp_null,dup_null,enc_null,RF",0.957875458,0.279812098,"(5960, 13)",https
pulsar_data_train,target_class,"MEDIAN,IQR,LC,imp_null,dup_null,enc_null,RF",0.983904465,0.702729464,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,IQR,fea_null,imp_null,dup_null,enc_null,RF",0.982695333,0.766017675,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,IQR,fea_null,imp_null,dup_null,enc_null,LDA",0.984951583,0.04999423,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,IQR,fea_null,imp_null,dup_null,enc_null,NB",0.951907998,0.025082588,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,IQR,LC,imp_null,dup_null,enc_null,NB",0.982245431,0.270986319,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,IQR,LC,imp_null,dup_null,enc_null,LDA",0.98545388,0.262160301,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,out_null,LC,imp_null,dup_null,enc_null,LDA",0.966373977,0.261912107,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,out_null,LC,imp_null,dup_null,enc_null,RF",0.950518755,0.911432743,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,ZS,fea_null,imp_null,dup_null,enc_null,RF",0.977254589,1.160920143,"(12528, 9)",https
pulsar_data_train,target_class,"MEDIAN,nor_null,fea_null,imp_null,dup_null,enc_null,RF",0.982442139,1.112934351,"(12528, 9)",https
Customer Segmentation,Segmentation,"MEAN,ZS,fea_null,imp_null,dup_null,enc_null,RF",0.425650558,0.674017668,"(8068, 11)",https
Customer Segmentation,Segmentation,"MEAN,ZS,fea_null,imp_null,dup_null,enc_null,LDA",0.417257629,0.035000563,"(8068, 11)",https
Customer Segmentation,Segmentation,"MEAN,ZS,fea_null,imp_null,dup_null,enc_null,NB",0.414498141,0.014904499,"(8068, 11)",https
Customer Segmentation,Segmentation,"OE,DROP,IQR,MM,dup_null,enc_null,NB",0.464257659,0.035119534,"(8068, 11)",https
Customer Segmentation,Segmentation,"OE,DROP,IQR,MM,dup_null,enc_null,LDA",0.500981932,0.064409733,"(8068, 11)",https
Customer Segmentation,Segmentation,"OE,DROP,IQR,MM,dup_null,enc_null,RF",0.528436019,0.499905825,"(8068, 11)",https
Customer Segmentation,Segmentation,"DROP,IQR,OE,MM,dup_null,enc_null,RF",0.503881988,0.499483109,"(8068, 11)",https
Customer Segmentation,Segmentation,"DROP,IQR,OE,MM,dup_null,enc_null,LDA",0.503958828,0.067891836,"(8068, 11)",https
Customer Segmentation,Segmentation,"DROP,IQR,OE,MM,dup_null,enc_null,NB",0.498834499,0.038379431,"(8068, 11)",https
Customer Segmentation,Segmentation,"imp_null,IQR,OE,MM,dup_null,enc_null,RF",0.504784689,0.507585526,"(8068, 11)",https
